Customer ID,Date,Category,Source,Amount
515,"Dec 26, 2024",Shopping,Amazon,1537.73
515,13/12/2024,Shopping,Flipkart,4085.85
516,2024-04-22,Transfers,Transfers,4614.17
516,"Sep 07, 2024",Utility Bill,Broadband,4320.4
516,01/04/2024,Shopping,Myntra,4620.96
516,11/12/2024,Cash Withdrawals,Cash Withdrawals,3414.63
516,10/08/2024,Salary Credit,Salary Credit,85521.88
516,2024-09-14,Food & Dining,Starbucks,1596.34
516,04/12/2024,Transfers,Transfers,3236.05
516,05/07/2024,Food & Dining,Starbucks,947.54
516,2024-11-19,Salary Credit,Salary Credit,87352.34
516,"Apr 22, 2024",Salary Credit,Salary Credit,82782.87
516,12/04/2024,Food & Dining,Zomato,1057.52
516,07/09/2024,Shopping,Myntra,3265.27
516,"Feb 09, 2025",Loan EMI Payment,ICICI EMI,199.7
516,"Apr 25, 2024",Salary Credit,Salary Credit,49023.08
516,2024-05-18,Loan EMI Payment,HDFC Loan,929.06
516,"Dec 14, 2024",Transfers,Transfers,794.82
516,16/02/2024,Food & Dining,Zomato,4027.37
516,"Jun 18, 2024",Utility Bill,Gas,2217.27
516,10/01/2025,Loan EMI Payment,ICICI EMI,1533.93
516,19/04/2024,Utility Bill,Broadband,4891.01
516,"Dec 06, 2024",Loan EMI Payment,ICICI EMI,549.13
516,"May 28, 2024",Loan EMI Payment,ICICI EMI,190.61
516,2024-08-30,Transfers,Transfers,3319.79
516,"Dec 24, 2024",Cash Withdrawals,Cash Withdrawals,4628.63
516,2024-02-21,Transfers,Transfers,3918.13
516,"Aug 25, 2024",Shopping,Flipkart,598.27
516,"Aug 26, 2024",Transfers,Transfers,3876.26
516,2025-01-25,Salary Credit,Salary Credit,91423.08
516,2024-03-06,Utility Bill,Broadband,4133.7
516,"Jul 14, 2024",Transfers,Transfers,4092.81
516,"Apr 05, 2024",Loan EMI Payment,ICICI EMI,4465.65
516,2024-04-17,Utility Bill,Gas,2494.84
516,"Mar 02, 2024",Loan EMI Payment,HDFC Loan,2498.1
516,"Aug 13, 2024",Transfers,Transfers,4239.02
516,13/04/2024,Utility Bill,Water,1396.86
516,06/01/2025,Loan EMI Payment,HDFC Loan,4488.76
516,2024-04-04,Utility Bill,Broadband,2001.8
516,2024-05-16,Shopping,Myntra,206.25
516,"Jan 12, 2025",Salary Credit,Salary Credit,68216.42
516,2024-10-06,Shopping,Myntra,3562.63
516,2025-01-02,Salary Credit,Salary Credit,83025.53
516,"Jul 04, 2024",Shopping,Myntra,2973.36
516,"Sep 22, 2024",Cash Withdrawals,Cash Withdrawals,2556.0
516,13/12/2024,Salary Credit,Salary Credit,37953.17
516,"May 31, 2024",Food & Dining,Swiggy,1477.94
516,2024-08-10,Loan EMI Payment,SBI Home Loan,2797.9
516,18/05/2024,Utility Bill,Water,4121.02
516,07/08/2024,Transfers,Transfers,4906.82
516,21/04/2024,Utility Bill,Broadband,4566.94
516,14/11/2024,Transfers,Transfers,357.42
517,2024-03-26,Transfers,Transfers,4490.94
517,16/11/2024,Food & Dining,Swiggy,3881.28
517,"May 19, 2024",Loan EMI Payment,HDFC Loan,4539.57
517,2024-04-15,Transfers,Transfers,763.58
517,18/10/2024,Loan EMI Payment,ICICI EMI,4602.98
517,05/10/2024,Cash Withdrawals,Cash Withdrawals,942.44
517,"Dec 02, 2024",Food & Dining,Zomato,2150.13
517,29/02/2024,Cash Withdrawals,Cash Withdrawals,2381.47
517,2024-03-10,Food & Dining,Swiggy,3330.14
517,2024-07-08,Cash Withdrawals,Cash Withdrawals,4402.28
517,2024-04-05,Utility Bill,Broadband,1401.63
517,"Feb 13, 2024",Food & Dining,Starbucks,4790.98
517,03/06/2024,Transfers,Transfers,4849.93
517,2024-08-09,Loan EMI Payment,SBI Home Loan,3409.56
517,2024-09-05,Cash Withdrawals,Cash Withdrawals,889.44
517,2024-12-19,Utility Bill,Electricity,465.79
517,2024-08-21,Cash Withdrawals,Cash Withdrawals,3916.22
517,2024-11-02,Transfers,Transfers,4265.57
517,2024-12-01,Salary Credit,Salary Credit,66130.17
517,15/07/2024,Loan EMI Payment,SBI Home Loan,3395.64
517,13/09/2024,Salary Credit,Salary Credit,53504.35
517,"Sep 10, 2024",Cash Withdrawals,Cash Withdrawals,3148.83
517,21/11/2024,Food & Dining,Zomato,4298.66
517,"Jul 18, 2024",Utility Bill,Water,1002.14
517,"Jan 23, 2025",Salary Credit,Salary Credit,91612.67
517,2024-09-03,Utility Bill,Electricity,2355.93
517,2024-08-12,Transfers,Transfers,2578.7
517,"Oct 21, 2024",Transfers,Transfers,3650.99
517,01/09/2024,Shopping,Flipkart,3484.77
517,2024-06-29,Utility Bill,Broadband,672.21
517,"Dec 14, 2024",Shopping,Flipkart,1591.2
517,"Oct 05, 2024",Food & Dining,Swiggy,805.26
517,"Sep 24, 2024",Shopping,Amazon,1389.74
517,2024-11-17,Food & Dining,Starbucks,167.53
517,"Jan 03, 2025",Shopping,Flipkart,3978.82
517,2024-11-30,Transfers,Transfers,4297.4
517,19/07/2024,Utility Bill,Electricity,1840.83
517,"Nov 30, 2024",Transfers,Transfers,2696.32
517,20/05/2024,Cash Withdrawals,Cash Withdrawals,3957.66
517,03/09/2024,Transfers,Transfers,134.05
517,10/02/2025,Shopping,Amazon,274.72
517,20/07/2024,Cash Withdrawals,Cash Withdrawals,4713.73
517,17/04/2024,Utility Bill,Gas,3906.16
517,26/08/2024,Transfers,Transfers,1438.82
517,"Jan 11, 2025",Cash Withdrawals,Cash Withdrawals,4324.3
517,2024-08-25,Utility Bill,Water,3737.71
517,02/04/2024,Loan EMI Payment,HDFC Loan,4637.91
517,2024-12-21,Salary Credit,Salary Credit,30922.48
517,27/02/2024,Transfers,Transfers,3637.23
517,"May 03, 2024",Food & Dining,Zomato,517.34
518,"Mar 12, 2024",Loan EMI Payment,HDFC Loan,193.71
518,02/10/2024,Food & Dining,Zomato,2255.91
518,"Jul 04, 2024",Food & Dining,Zomato,1092.25
518,04/01/2025,Transfers,Transfers,3799.07
518,2024-06-07,Transfers,Transfers,315.09
518,2024-03-28,Salary Credit,Salary Credit,36466.7
518,2024-10-04,Utility Bill,Gas,1320.2
518,2025-01-29,Transfers,Transfers,2895.62
518,"Jul 22, 2024",Salary Credit,Salary Credit,56128.08
518,10/07/2024,Food & Dining,Zomato,206.1
518,08/07/2024,Transfers,Transfers,2788.09
518,"Jun 08, 2024",Food & Dining,Zomato,155.81
518,07/07/2024,Cash Withdrawals,Cash Withdrawals,4410.72
518,22/02/2024,Salary Credit,Salary Credit,42243.18
518,14/06/2024,Cash Withdrawals,Cash Withdrawals,4730.28
518,2024-08-20,Loan EMI Payment,HDFC Loan,4802.47
518,30/04/2024,Transfers,Transfers,3094.0
518,30/11/2024,Shopping,Myntra,4698.98
518,2024-02-19,Utility Bill,Water,2059.26
518,2024-05-06,Salary Credit,Salary Credit,37928.49
518,2024-07-31,Salary Credit,Salary Credit,33682.68
518,2024-12-10,Cash Withdrawals,Cash Withdrawals,175.0
518,17/10/2024,Cash Withdrawals,Cash Withdrawals,4478.5
518,"Nov 30, 2024",Salary Credit,Salary Credit,31695.38
518,"Apr 10, 2024",Loan EMI Payment,SBI Home Loan,4344.01
518,05/08/2024,Utility Bill,Broadband,1333.07
518,"Jan 14, 2025",Transfers,Transfers,2011.92
518,2024-09-29,Cash Withdrawals,Cash Withdrawals,3806.31
518,"Dec 16, 2024",Cash Withdrawals,Cash Withdrawals,2368.48
518,2024-12-03,Transfers,Transfers,3603.74
518,2024-11-29,Salary Credit,Salary Credit,61173.35
518,07/04/2024,Utility Bill,Electricity,989.21
518,22/10/2024,Loan EMI Payment,SBI Home Loan,4537.51
518,17/12/2024,Loan EMI Payment,HDFC Loan,1365.53
518,09/06/2024,Shopping,Flipkart,525.84
518,"Jul 15, 2024",Shopping,Myntra,3940.08
518,17/05/2024,Salary Credit,Salary Credit,39088.98
518,2024-04-08,Shopping,Amazon,1760.05
518,"Feb 19, 2024",Transfers,Transfers,2249.17
518,2025-01-27,Salary Credit,Salary Credit,63952.19
518,11/05/2024,Food & Dining,Zomato,3152.41
518,2025-01-28,Loan EMI Payment,SBI Home Loan,2639.16
518,"Aug 01, 2024",Food & Dining,Zomato,1259.98
518,"May 21, 2024",Loan EMI Payment,HDFC Loan,4840.33
518,"Aug 20, 2024",Utility Bill,Gas,2486.45
518,17/07/2024,Food & Dining,Swiggy,2709.24
518,2024-08-12,Cash Withdrawals,Cash Withdrawals,1000.22
518,15/11/2024,Cash Withdrawals,Cash Withdrawals,4053.67
518,"Aug 11, 2024",Cash Withdrawals,Cash Withdrawals,3658.04
518,"Jul 06, 2024",Salary Credit,Salary Credit,74168.88
519,"Jan 20, 2025",Shopping,Amazon,573.54
519,02/05/2024,Food & Dining,Zomato,1148.72
519,"Aug 10, 2024",Transfers,Transfers,2377.17
519,"Apr 03, 2024",Loan EMI Payment,HDFC Loan,3907.88
519,23/07/2024,Utility Bill,Broadband,3389.6
519,03/03/2024,Loan EMI Payment,SBI Home Loan,2915.38
519,"May 18, 2024",Cash Withdrawals,Cash Withdrawals,1646.75
519,"Apr 09, 2024",Cash Withdrawals,Cash Withdrawals,1300.57
519,2025-01-26,Food & Dining,Swiggy,2773.11
519,2024-10-18,Food & Dining,Swiggy,4171.27
519,2025-02-05,Shopping,Flipkart,2390.14
519,2024-03-23,Salary Credit,Salary Credit,74766.7
519,"Jun 06, 2024",Shopping,Myntra,1179.06
519,2024-07-07,Utility Bill,Water,4020.86
519,04/03/2024,Shopping,Flipkart,493.67
519,"Jun 28, 2024",Loan EMI Payment,SBI Home Loan,4701.32
519,"Aug 11, 2024",Loan EMI Payment,HDFC Loan,987.68
519,2025-01-31,Utility Bill,Gas,4632.01
519,"Jul 12, 2024",Shopping,Myntra,4967.63
519,"Jan 22, 2025",Transfers,Transfers,1655.02
519,2024-10-23,Food & Dining,Starbucks,2497.82
519,"Jan 16, 2025",Utility Bill,Electricity,3739.06
519,30/07/2024,Transfers,Transfers,1892.17
519,14/03/2024,Salary Credit,Salary Credit,97655.37
519,2024-10-02,Loan EMI Payment,ICICI EMI,1840.78
519,2024-06-06,Cash Withdrawals,Cash Withdrawals,1222.47
519,29/06/2024,Loan EMI Payment,SBI Home Loan,2818.44
519,"Dec 27, 2024",Transfers,Transfers,2426.39
519,"Aug 30, 2024",Utility Bill,Broadband,1266.91
519,"Sep 14, 2024",Loan EMI Payment,HDFC Loan,4099.34
519,2024-08-16,Shopping,Amazon,147.37
519,28/02/2024,Food & Dining,Zomato,316.05
519,"Feb 09, 2025",Cash Withdrawals,Cash Withdrawals,4137.92
519,15/01/2025,Salary Credit,Salary Credit,54977.66
519,2025-01-07,Cash Withdrawals,Cash Withdrawals,2087.25
519,"Aug 17, 2024",Shopping,Amazon,3893.7
519,"Mar 10, 2024",Cash Withdrawals,Cash Withdrawals,2185.98
519,28/06/2024,Food & Dining,Swiggy,1983.22
519,20/06/2024,Loan EMI Payment,HDFC Loan,1251.73
519,2024-04-28,Loan EMI Payment,HDFC Loan,1673.04
519,12/06/2024,Utility Bill,Broadband,1950.44
519,2025-02-05,Salary Credit,Salary Credit,93250.74
519,27/08/2024,Transfers,Transfers,2408.95
519,2024-04-17,Utility Bill,Electricity,3132.21
519,17/02/2024,Loan EMI Payment,SBI Home Loan,1056.52
519,23/03/2024,Shopping,Myntra,2895.18
519,2024-04-09,Loan EMI Payment,SBI Home Loan,3330.23
519,"Nov 28, 2024",Salary Credit,Salary Credit,70340.55
519,2024-11-15,Food & Dining,Zomato,3024.14
519,2024-09-18,Salary Credit,Salary Credit,42097.72
520,2024-05-27,Shopping,Flipkart,368.86
520,07/03/2024,Shopping,Flipkart,2493.19
520,2024-02-22,Utility Bill,Water,540.75
520,28/08/2024,Food & Dining,Starbucks,324.76
520,"May 07, 2024",Shopping,Myntra,1336.61
520,"Oct 14, 2024",Cash Withdrawals,Cash Withdrawals,1261.76
520,02/09/2024,Salary Credit,Salary Credit,58921.99
520,"Jul 06, 2024",Salary Credit,Salary Credit,44738.32
520,2024-02-22,Transfers,Transfers,1505.85
520,2024-08-05,Food & Dining,Zomato,2933.16
520,18/07/2024,Loan EMI Payment,SBI Home Loan,3848.17
520,2024-06-21,Shopping,Amazon,1466.08
520,2024-12-19,Loan EMI Payment,SBI Home Loan,2147.25
520,2024-10-08,Utility Bill,Broadband,2937.08
520,09/08/2024,Utility Bill,Broadband,2517.64
520,26/06/2024,Utility Bill,Gas,3640.07
520,2024-10-11,Utility Bill,Water,2203.04
520,18/06/2024,Food & Dining,Swiggy,4679.72
520,02/06/2024,Utility Bill,Broadband,3845.76
520,04/07/2024,Salary Credit,Salary Credit,85978.62
520,03/03/2024,Food & Dining,Starbucks,2868.83
520,"Dec 20, 2024",Food & Dining,Swiggy,2727.31
520,31/08/2024,Salary Credit,Salary Credit,57369.39
520,2024-09-27,Loan EMI Payment,SBI Home Loan,3567.16
520,"Mar 31, 2024",Transfers,Transfers,3616.41
520,21/01/2025,Utility Bill,Electricity,3345.08
520,"Aug 01, 2024",Transfers,Transfers,1146.72
520,2024-12-03,Food & Dining,Starbucks,460.34
520,20/08/2024,Shopping,Flipkart,2029.52
520,"Jul 30, 2024",Cash Withdrawals,Cash Withdrawals,2125.72
520,05/12/2024,Food & Dining,Swiggy,301.65
520,"Aug 30, 2024",Food & Dining,Swiggy,4805.79
520,2024-02-27,Shopping,Flipkart,3172.68
520,28/10/2024,Shopping,Amazon,818.62
520,11/12/2024,Loan EMI Payment,HDFC Loan,340.77
520,"Sep 12, 2024",Food & Dining,Starbucks,3112.86
520,21/11/2024,Transfers,Transfers,4964.1
520,29/11/2024,Shopping,Myntra,4734.15
520,"Sep 19, 2024",Shopping,Amazon,262.74
520,"Aug 27, 2024",Loan EMI Payment,SBI Home Loan,4475.02
520,"Mar 10, 2024",Cash Withdrawals,Cash Withdrawals,3729.1
520,12/04/2024,Cash Withdrawals,Cash Withdrawals,383.16
520,"Feb 09, 2025",Utility Bill,Electricity,1830.08
520,2024-12-29,Food & Dining,Starbucks,3702.24
520,08/07/2024,Loan EMI Payment,ICICI EMI,1953.06
520,20/06/2024,Salary Credit,Salary Credit,93918.41
520,2024-10-26,Utility Bill,Electricity,310.43
520,2024-11-16,Salary Credit,Salary Credit,48594.54
520,01/08/2024,Loan EMI Payment,HDFC Loan,3555.8
520,"Nov 23, 2024",Cash Withdrawals,Cash Withdrawals,2567.28
521,19/11/2024,Food & Dining,Zomato,2063.3
521,"Oct 16, 2024",Transfers,Transfers,1593.13
521,2024-05-26,Cash Withdrawals,Cash Withdrawals,3307.63
521,"Apr 08, 2024",Utility Bill,Broadband,2593.37
521,08/04/2024,Cash Withdrawals,Cash Withdrawals,3310.84
521,"Dec 04, 2024",Loan EMI Payment,ICICI EMI,1054.13
521,"Feb 02, 2025",Utility Bill,Electricity,74.5
521,2024-04-29,Food & Dining,Starbucks,1080.12
521,2024-03-20,Salary Credit,Salary Credit,53060.34
521,09/10/2024,Salary Credit,Salary Credit,77141.49
521,11/07/2024,Utility Bill,Water,942.76
521,"May 30, 2024",Loan EMI Payment,ICICI EMI,4806.91
521,15/07/2024,Salary Credit,Salary Credit,47316.31
521,2024-05-08,Loan EMI Payment,ICICI EMI,381.05
521,"Feb 29, 2024",Cash Withdrawals,Cash Withdrawals,1378.17
521,"Mar 01, 2024",Cash Withdrawals,Cash Withdrawals,252.61
521,09/06/2024,Utility Bill,Broadband,3280.34
521,2024-02-17,Cash Withdrawals,Cash Withdrawals,1569.84
521,04/04/2024,Transfers,Transfers,4221.46
521,2024-04-28,Food & Dining,Swiggy,1633.55
521,2024-07-24,Cash Withdrawals,Cash Withdrawals,4950.19
521,21/09/2024,Shopping,Flipkart,1259.09
521,28/04/2024,Food & Dining,Zomato,3817.64
521,2024-07-24,Loan EMI Payment,SBI Home Loan,2240.74
521,"Dec 19, 2024",Food & Dining,Zomato,3086.18
521,"Dec 29, 2024",Cash Withdrawals,Cash Withdrawals,3171.95
521,"Jan 20, 2025",Food & Dining,Zomato,2030.42
521,2024-04-11,Salary Credit,Salary Credit,66357.58
521,2024-07-27,Transfers,Transfers,269.98
521,"Sep 12, 2024",Cash Withdrawals,Cash Withdrawals,2016.09
521,"Sep 20, 2024",Utility Bill,Gas,2976.97
521,"May 22, 2024",Food & Dining,Zomato,1593.32
521,"Feb 02, 2025",Transfers,Transfers,1166.86
521,04/05/2024,Salary Credit,Salary Credit,96419.77
521,13/02/2024,Food & Dining,Zomato,623.82
521,2024-03-09,Loan EMI Payment,HDFC Loan,4112.14
521,2024-04-16,Food & Dining,Zomato,3021.31
521,"Jan 11, 2025",Shopping,Amazon,3153.21
521,"Feb 27, 2024",Utility Bill,Broadband,4050.19
521,2024-05-26,Cash Withdrawals,Cash Withdrawals,1266.94
521,"Nov 21, 2024",Utility Bill,Water,2975.37
521,18/08/2024,Food & Dining,Swiggy,3349.84
521,2024-12-14,Food & Dining,Starbucks,383.55
521,2024-03-09,Utility Bill,Broadband,2714.11
521,08/05/2024,Shopping,Amazon,4478.66
521,"Aug 12, 2024",Cash Withdrawals,Cash Withdrawals,214.63
521,02/02/2025,Transfers,Transfers,2196.1
521,2024-04-17,Utility Bill,Water,3554.69
521,06/02/2025,Shopping,Flipkart,3673.08
521,"Oct 31, 2024",Cash Withdrawals,Cash Withdrawals,4042.44
522,22/08/2024,Cash Withdrawals,Cash Withdrawals,4395.57
522,2024-03-28,Transfers,Transfers,3652.48
522,2024-03-15,Transfers,Transfers,1469.74
522,2024-10-29,Food & Dining,Starbucks,2996.48
522,"Aug 09, 2024",Loan EMI Payment,ICICI EMI,4250.6
522,2024-12-24,Transfers,Transfers,1950.12
522,27/01/2025,Food & Dining,Zomato,2354.81
522,25/06/2024,Loan EMI Payment,ICICI EMI,3990.26
522,09/10/2024,Shopping,Amazon,3662.26
522,"Nov 21, 2024",Transfers,Transfers,589.61
522,06/07/2024,Cash Withdrawals,Cash Withdrawals,2458.91
522,"Jan 08, 2025",Utility Bill,Electricity,3352.92
522,"Aug 13, 2024",Cash Withdrawals,Cash Withdrawals,1106.35
522,23/05/2024,Cash Withdrawals,Cash Withdrawals,362.87
522,24/09/2024,Shopping,Myntra,2744.23
522,2024-09-16,Utility Bill,Broadband,1949.01
522,"Sep 12, 2024",Food & Dining,Starbucks,1857.02
522,"Jan 23, 2025",Utility Bill,Electricity,3398.32
522,2025-01-28,Salary Credit,Salary Credit,47751.26
522,"Dec 25, 2024",Shopping,Myntra,3430.88
522,"Nov 27, 2024",Shopping,Flipkart,723.4
522,2024-06-20,Transfers,Transfers,4711.84
522,2024-10-15,Loan EMI Payment,HDFC Loan,724.26
522,28/10/2024,Food & Dining,Zomato,4943.15
522,"Jun 18, 2024",Utility Bill,Electricity,2511.36
522,"Sep 04, 2024",Shopping,Amazon,1045.81
522,"Apr 13, 2024",Salary Credit,Salary Credit,98076.53
522,2024-10-29,Food & Dining,Starbucks,2297.69
522,2024-11-03,Shopping,Flipkart,152.92
522,2025-01-02,Shopping,Amazon,4393.24
522,"Nov 17, 2024",Shopping,Myntra,3468.34
522,2024-09-29,Salary Credit,Salary Credit,50651.13
522,"Sep 01, 2024",Cash Withdrawals,Cash Withdrawals,2124.85
522,04/11/2024,Utility Bill,Electricity,2275.83
522,2024-05-31,Salary Credit,Salary Credit,51564.57
522,"Dec 22, 2024",Cash Withdrawals,Cash Withdrawals,2187.09
522,2024-09-30,Utility Bill,Electricity,2362.05
522,"Dec 11, 2024",Utility Bill,Broadband,2552.96
522,2025-01-26,Cash Withdrawals,Cash Withdrawals,1659.47
522,"May 18, 2024",Food & Dining,Swiggy,3121.57
522,"May 10, 2024",Salary Credit,Salary Credit,59138.73
522,"Dec 25, 2024",Loan EMI Payment,ICICI EMI,3999.84
522,"Feb 21, 2024",Salary Credit,Salary Credit,69187.64
522,2024-07-30,Food & Dining,Swiggy,2079.92
522,"Aug 18, 2024",Salary Credit,Salary Credit,60180.96
522,"May 28, 2024",Salary Credit,Salary Credit,93065.2
522,"Jun 19, 2024",Salary Credit,Salary Credit,52017.9
522,12/02/2025,Shopping,Flipkart,219.33
522,28/08/2024,Cash Withdrawals,Cash Withdrawals,4461.01
522,"Jun 08, 2024",Food & Dining,Starbucks,3737.16
523,2024-08-24,Food & Dining,Starbucks,4896.7
523,"Nov 20, 2024",Shopping,Myntra,3806.87
523,2024-07-19,Food & Dining,Starbucks,4471.66
523,03/03/2024,Salary Credit,Salary Credit,50639.0
523,2024-09-29,Transfers,Transfers,3059.74
523,08/06/2024,Salary Credit,Salary Credit,33253.58
523,2024-12-20,Transfers,Transfers,2671.63
523,13/01/2025,Transfers,Transfers,2454.92
523,"May 23, 2024",Salary Credit,Salary Credit,36339.39
523,25/03/2024,Food & Dining,Swiggy,3198.85
523,"Dec 29, 2024",Food & Dining,Starbucks,2905.37
523,2024-04-10,Loan EMI Payment,HDFC Loan,2566.68
523,"Sep 15, 2024",Shopping,Amazon,3679.15
523,09/05/2024,Cash Withdrawals,Cash Withdrawals,300.49
523,"Jan 05, 2025",Salary Credit,Salary Credit,61656.84
523,"Dec 13, 2024",Shopping,Myntra,1258.28
523,2024-05-08,Shopping,Myntra,4279.05
523,2025-01-20,Utility Bill,Water,2438.6
523,"May 19, 2024",Food & Dining,Swiggy,2334.2
523,2024-08-11,Shopping,Myntra,1045.64
523,29/01/2025,Shopping,Flipkart,1441.66
523,2024-04-12,Food & Dining,Starbucks,3344.12
523,06/02/2025,Utility Bill,Broadband,2483.21
523,"Mar 22, 2024",Food & Dining,Zomato,544.6
523,"Nov 09, 2024",Loan EMI Payment,ICICI EMI,1834.29
523,"Sep 10, 2024",Shopping,Flipkart,391.19
523,27/08/2024,Food & Dining,Starbucks,1316.48
523,2024-07-02,Transfers,Transfers,3735.86
523,"Jul 22, 2024",Food & Dining,Swiggy,563.44
523,27/11/2024,Shopping,Amazon,2450.7
523,"Jul 17, 2024",Utility Bill,Gas,156.9
523,2024-07-24,Shopping,Amazon,2004.04
523,20/09/2024,Transfers,Transfers,3106.82
523,20/06/2024,Transfers,Transfers,3373.86
523,2024-06-08,Transfers,Transfers,2447.73
523,2024-03-15,Transfers,Transfers,3741.57
523,2024-05-17,Shopping,Myntra,3737.24
523,16/04/2024,Cash Withdrawals,Cash Withdrawals,4541.07
523,"Oct 11, 2024",Shopping,Flipkart,4415.98
523,"Aug 17, 2024",Cash Withdrawals,Cash Withdrawals,1434.1
523,07/02/2025,Loan EMI Payment,HDFC Loan,868.64
523,2024-10-27,Utility Bill,Gas,832.08
523,2024-03-09,Food & Dining,Zomato,1219.2
523,"Dec 09, 2024",Transfers,Transfers,3185.54
523,"Jun 13, 2024",Transfers,Transfers,1887.52
523,06/02/2025,Food & Dining,Starbucks,2383.4
523,23/01/2025,Cash Withdrawals,Cash Withdrawals,4036.44
523,"Mar 06, 2024",Cash Withdrawals,Cash Withdrawals,277.34
523,31/07/2024,Salary Credit,Salary Credit,51318.11
523,2024-07-19,Loan EMI Payment,SBI Home Loan,2272.72
524,2024-12-25,Cash Withdrawals,Cash Withdrawals,695.04
524,"Jul 29, 2024",Loan EMI Payment,ICICI EMI,4157.36
524,"Apr 12, 2024",Shopping,Myntra,3390.54
524,22/07/2024,Shopping,Amazon,4144.67
524,2024-08-14,Transfers,Transfers,410.29
524,2024-02-24,Cash Withdrawals,Cash Withdrawals,4634.07
524,"Jun 21, 2024",Loan EMI Payment,SBI Home Loan,1007.6
524,"Feb 11, 2025",Transfers,Transfers,2944.41
524,2024-07-05,Utility Bill,Electricity,1823.32
524,29/03/2024,Cash Withdrawals,Cash Withdrawals,1401.44
524,"Jun 11, 2024",Shopping,Flipkart,3405.12
524,2024-05-14,Food & Dining,Starbucks,4310.07
524,19/08/2024,Transfers,Transfers,4436.07
524,2025-01-19,Cash Withdrawals,Cash Withdrawals,1248.26
524,22/08/2024,Salary Credit,Salary Credit,56381.56
524,2025-02-07,Transfers,Transfers,1032.19
524,15/07/2024,Utility Bill,Water,2326.82
524,28/09/2024,Food & Dining,Starbucks,3909.22
524,06/05/2024,Food & Dining,Zomato,3487.79
524,"Jul 19, 2024",Loan EMI Payment,SBI Home Loan,3499.51
524,"Jul 29, 2024",Shopping,Amazon,4068.01
524,"Jan 07, 2025",Salary Credit,Salary Credit,40970.23
524,14/05/2024,Transfers,Transfers,1041.4
524,"Jun 03, 2024",Food & Dining,Zomato,1147.45
524,17/05/2024,Loan EMI Payment,SBI Home Loan,3874.66
524,"Oct 07, 2024",Loan EMI Payment,SBI Home Loan,3978.04
524,"Dec 21, 2024",Loan EMI Payment,ICICI EMI,3865.21
524,2024-04-17,Shopping,Amazon,3020.23
524,"Jun 22, 2024",Utility Bill,Gas,276.7
524,"Apr 14, 2024",Food & Dining,Starbucks,2487.59
524,"Oct 02, 2024",Salary Credit,Salary Credit,64163.7
524,2024-06-19,Shopping,Myntra,1515.44
524,2024-09-30,Loan EMI Payment,ICICI EMI,151.8
524,2024-07-08,Transfers,Transfers,147.92
524,09/01/2025,Salary Credit,Salary Credit,51390.84
524,2024-03-16,Transfers,Transfers,232.79
524,2024-03-23,Loan EMI Payment,HDFC Loan,2369.92
524,2024-03-15,Utility Bill,Water,1210.42
524,2024-03-15,Cash Withdrawals,Cash Withdrawals,3983.06
524,2024-12-18,Shopping,Myntra,2939.32
524,"Nov 25, 2024",Salary Credit,Salary Credit,41260.44
524,2024-02-16,Transfers,Transfers,4424.83
524,"Apr 11, 2024",Utility Bill,Gas,2493.06
524,09/09/2024,Food & Dining,Swiggy,3482.84
524,28/07/2024,Cash Withdrawals,Cash Withdrawals,4499.91
524,2024-08-22,Shopping,Myntra,4572.92
524,"Jan 26, 2025",Salary Credit,Salary Credit,34424.45
524,19/03/2024,Cash Withdrawals,Cash Withdrawals,926.79
524,"Feb 09, 2025",Utility Bill,Broadband,3011.74
524,"Dec 17, 2024",Cash Withdrawals,Cash Withdrawals,239.54
525,2024-12-22,Food & Dining,Starbucks,920.6
525,2024-11-09,Salary Credit,Salary Credit,33890.47
525,21/10/2024,Food & Dining,Starbucks,406.66
525,"Apr 11, 2024",Utility Bill,Electricity,2044.62
525,03/03/2024,Loan EMI Payment,ICICI EMI,1139.44
525,2024-02-13,Cash Withdrawals,Cash Withdrawals,4968.23
525,2024-08-13,Shopping,Amazon,3218.33
525,"Apr 21, 2024",Transfers,Transfers,234.33
525,2024-02-25,Shopping,Amazon,3557.86
525,04/04/2024,Salary Credit,Salary Credit,68826.33
525,05/06/2024,Utility Bill,Gas,2141.11
525,"Jan 05, 2025",Food & Dining,Swiggy,1115.45
525,2024-07-04,Cash Withdrawals,Cash Withdrawals,1568.07
525,2024-11-02,Transfers,Transfers,109.09
525,"Nov 05, 2024",Shopping,Flipkart,2805.59
525,"Feb 03, 2025",Loan EMI Payment,SBI Home Loan,4528.67
525,"Dec 30, 2024",Transfers,Transfers,4711.87
525,10/11/2024,Cash Withdrawals,Cash Withdrawals,3129.08
525,30/06/2024,Utility Bill,Gas,1682.62
525,28/10/2024,Utility Bill,Water,4188.55
525,"Sep 22, 2024",Utility Bill,Gas,2255.55
525,2024-03-17,Transfers,Transfers,3773.17
525,28/02/2024,Transfers,Transfers,3924.4
525,17/04/2024,Utility Bill,Electricity,3870.25
525,24/01/2025,Transfers,Transfers,1676.16
525,2024-06-12,Cash Withdrawals,Cash Withdrawals,3949.39
525,"Jun 20, 2024",Transfers,Transfers,1216.1
525,2024-03-22,Cash Withdrawals,Cash Withdrawals,560.67
525,"Feb 28, 2024",Utility Bill,Electricity,1900.23
525,2024-09-26,Cash Withdrawals,Cash Withdrawals,465.43
525,15/03/2024,Shopping,Myntra,1157.4
525,2024-02-28,Shopping,Amazon,2068.59
